Gene;(Intercept);Selection;WNL-NL;C_NL1_G23_C;C_NL2_G23_C;C_NL3_G23_C;W_NL1_G23_C;W_NL2_G23_C;W_NL3_G23_C;C_NL1_G9_C;C_NL2_G9_C;C_NL3_G9_C;W_NL1_G9_C;W_NL2_G9_C;W_NL3_G9_C;meanWNL9;meanNL9;meanWNL9DIVmeanNL9;meanWNL23;meanNL23;meanWNL23DIVmeanNL23
gene-LOC117903484;0;0.000168503;101.8264254;491.503776;402.4020747;465.1944111;557.5623026;561.912852;519.794747;461.1432044;575.4757443;531.3555065;524.2761771;483.5826647;521.0209857;509.6266092;522.6581518;0.975066795;546.4233005;453.0334206;1.206143467
gene-LOC117901687;0;0.00016945;111.1645372;1052.071314;1066.029363;1136.85151;1111.326497;1178.468769;1257.736285;1424.787748;1107.369849;1177.662094;1431.375002;960.7420303;1001.877613;1131.331548;1236.606564;0.914867818;1182.510517;1084.984062;1.089887454
gene-LOC117895919;1.92054E-53;0.000169988;16.6376186;28.77656768;22.0888967;6.969204661;42.53881328;39.16086327;22.96282015;29.98464782;8.914426332;17.5945532;39.29264711;7.340913317;23.42920921;23.35425654;18.83120912;1.240188901;34.8874989;19.27822302;1.809684371
gene-LOC117896810;0;0.000170422;-93.26378552;254.3848583;345.7392528;266.5720783;215.732553;173.9470903;204.5778522;233.6734623;166.4026249;218.1724596;250.3502944;147.7358805;205.2844997;201.1235582;206.0828489;0.975935451;198.0858319;288.8987298;0.685658369
gene-LOC117903275;0;0.000170693;-457.5960181;4771.154922;4614.658637;4743.414922;4505.316099;3974.372263;4240.815376;4325.02696;4070.921358;3798.07755;4287.389123;3534.649762;3852.4314;3891.490095;4064.675289;0.957392613;4240.167912;4709.742827;0.900297122
gene-LOC117890915;0;0.000172691;-6858.684854;27579.46247;29784.47624;28562.41415;24851.02279;19204.3052;21681.07728;21818.48408;16771.9979;17690.73675;23018.75532;14697.42607;19757.51742;19157.89961;18760.40624;1.021187887;21912.13509;28642.11762;0.76503195
gene-LOC117902202;0;0.000172764;-208.8050606;839.1247136;854.7442637;887.7024437;732.2752857;561.912852;673.2281362;712.3938741;488.3124647;578.2743151;698.2864714;497.3468772;474.1625673;556.5986386;592.9935513;0.938625112;655.8054246;860.523807;0.762100269
gene-LOC117899148;0;0.000173398;139.8626678;835.6715255;827.853433;850.2429686;909.2671338;1071.004074;915.3815123;995.6970983;1099.445914;933.6842896;978.9482364;1196.568871;982.9111101;1052.809406;1009.609101;1.04278914;965.2175735;837.9226424;1.151917283
gene-LOC117896332;0;0.000176108;-473.6458809;8604.193737;9928.478875;9397.972485;8322.414969;9282.035312;8786.410001;8738.97391;9716.724702;10454.68351;9680.5856;10180.01154;11185.77388;10348.79034;9636.794041;1.073883109;8796.953427;9310.215032;0.944871133
gene-LOC117898512;0;0.000177519;-879.4134479;3517.647634;3221.137371;3579.557744;3040.005906;2050.025656;2643.855611;2423.586707;2405.904618;2592.264171;2321.63412;1772.830566;2319.491712;2137.985466;2473.918499;0.864210146;2577.962391;3439.447583;0.749528036
gene-LOC117889816;0;0.000178266;-137.4955692;1853.210959;1905.407437;2209.237878;1779.033941;1761.328129;1993.590295;1577.812847;1775.951824;1502.574843;1717.650002;1545.262253;1765.000427;1675.970894;1618.779838;1.035329731;1844.650788;1989.285425;0.92729317
gene-LOC117895374;0;0.000178328;-729.5086725;3147.005442;3929.90284;3350.445141;2922.264548;2666.581573;2683.518664;2574.543899;2303.883961;2161.784103;2972.769415;1901.296549;2066.233117;2313.433027;2346.737321;0.985808257;2757.454928;3475.784474;0.793333116
gene-LOC117901284;0;0.000179632;-181.0725451;909.3395388;1487.639174;1049.736452;812.0355606;1162.986567;934.1692743;1145.620337;1051.902307;1527.207217;1164.185001;1355.316121;1092.24742;1203.916181;1241.576621;0.969667245;969.7304673;1148.905055;0.844047524
gene-LOC117901040;0;0.000180499;254.4464017;1304.154047;1293.641037;1383.387125;1681.042746;1566.434531;1427.869907;1675.004465;1837.362316;1608.142162;1359.52559;1623.259457;1371.166577;1451.317208;1706.836314;0.850296655;1558.449061;1327.060737;1.174361518
gene-LOC117898038;0;0.0001811;-922.5250507;5866.966619;6664.124097;6375.951114;5651.585192;5163.769645;5325.286746;5583.348215;4493.861363;3909.50972;6287.946184;3938.399994;4430.351894;4885.566024;4662.239766;1.047901067;5380.213861;6302.347277;0.853684131
gene-LOC117903841;0;0.000181312;-869.9968918;3529.158261;3370.957714;3285.108847;2948.851306;2108.311592;2570.792092;2365.685318;2021.593794;1735.995915;2615.76765;1493.87586;2062.886087;2057.509866;2041.091676;1.008043828;2542.651663;3395.074941;0.748923575
gene-LOC117898736;0;0.000183029;-262.9164534;1834.793955;1495.322268;2032.394309;1701.552531;1260.433367;1611.572469;1448.568676;1335.182966;1312.553668;1674.989414;1204.827398;1243.979441;1374.598751;1365.435103;1.006711156;1524.519455;1787.503511;0.852876342
gene-LOC117899675;0;0.000183396;-3475.314764;9427.203573;13731.61066;10787.45766;5687.287411;8717.390307;9426.237671;8921.983657;5136.690551;9895.176718;9500.96207;7030.759729;6604.805644;7712.175814;7984.616975;0.965879245;7943.638463;11315.42396;0.702018633
gene-LOC117897430;0;0.000184988;-228.9550262;1130.343579;1070.831297;1015.761579;948.0078387;728.5742003;863.1932847;715.4957342;647.7816468;622.8471832;688.1826479;578.0969237;652.670828;639.6501332;662.0415214;0.966178272;846.5917746;1072.312152;0.789501241
gene-LOC117894333;0;0.000186009;170.171364;674.5227465;548.3808703;624.6149677;752.7850706;853.3425321;713.9349537;668.9678324;1050.911815;894.9762726;672.465589;828.6055906;591.3086134;697.459931;871.6186401;0.800189325;773.3541855;615.8395282;1.255772243
gene-LOC117903779;0;0.000186742;423.7110267;2625.574035;2236.740888;2851.275857;3059.756069;2805.921389;2995.604265;2853.71131;3511.293483;2517.194077;2915.514415;3144.663742;2398.704752;2819.627636;2960.732957;0.952341085;2953.760574;2571.196927;1.148788155
gene-LOC117891004;0.909827539;0.000187829;-10.36957704;24.17231685;0;6.969204661;1.519243331;0;0;20.67906746;0;2.345940426;10.10382354;0;7.809736403;5.971186648;7.67500263;0.778004508;0.506414444;10.38050717;0.048785135
gene-LOC117891863;5.1542E-148;0.00018919;-17.00295289;24.17231685;33.61353846;27.00566806;6.836594991;9.107177504;19.83152649;4.135813493;18.81934448;17.5945532;15.71705884;23.85796828;25.66056247;21.74519653;13.51657039;1.608780623;11.92509966;28.26384113;0.421920701
gene-LOC117902319;0;0.000189762;73.67902743;500.7122777;441.7779341;515.7211449;543.1294909;559.1806987;555.2827418;529.3841271;516.0462355;564.1986725;414.2567652;463.3951531;505.4015129;461.0178104;536.5430117;0.859237378;552.5309771;486.0704522;1.13673023
gene-LOC117898630;7.4722E-306;0.000190656;-24.74253896;56.40207266;83.55365275;81.88815477;37.22146162;68.30383128;44.88187575;88.91999009;48.53409892;75.07009364;79.70794127;105.5256289;60.24653797;81.82670272;70.84139422;1.155069061;50.13572288;73.94796006;0.677986558
gene-LOC117896871;0;0.000190835;11893.55891;46407.39517;55177.10358;38719.15879;51706.68716;66167.28744;55299.68974;95451.47355;44556.28379;44345.31188;60959.73537;56003.82769;55512.72203;57492.09503;61451.02307;0.935575881;57724.55478;46767.88585;1.234277619
gene-LOC117894084;5.8928E-280;0.000191951;-730.7302352;2062.704372;4102.772466;1704.84169;1214.635043;3084.601021;1451.876492;2194.049058;2600.041014;2715.426043;2635.975297;2891.402233;2784.728866;2770.702132;2503.172038;1.106876431;1917.037519;2623.439509;0.730734409
gene-LOC117902796;0;0.000192432;73.40510252;526.0356572;473.4706989;555.7940717;622.8897658;508.1805047;619.996144;461.1432044;558.6373835;614.6363917;491.7194123;481.7474364;494.2447466;489.2371985;544.8056599;0.89800315;583.6888049;518.433476;1.125870207
gene-LOC117898557;0;0.000192612;1032.124523;15286.11275;14419.24761;14747.70821;15378.54062;15745.39919;15942.45977;14898.23415;17646.60217;17444.41301;13543.61413;17893.47621;17575.25394;16337.44809;16663.08311;0.980457697;15688.79986;14817.68953;1.05878854
gene-LOC117894177;0;0.000193291;134.0947632;1861.268398;1624.974488;1871.231451;1916.525462;1821.435501;1961.233594;1607.797495;1677.893134;1706.67166;1451.582649;1597.566261;1371.166577;1473.438495;1664.120763;0.885415607;1899.731519;1785.824779;1.063783828
gene-LOC117889887;4.03211E-20;0.000193438;10.16022303;5.755313537;7.683094506;0.871150583;9.875081653;21.85722601;11.48141007;3.101860119;8.914426332;0;10.10382354;3.670456658;10.04108966;7.93845662;4.005428817;1.981924279;14.40457258;4.769852875;3.019919682
gene-LOC117890568;0;0.000193525;-104.803568;651.5014923;593.5190506;513.1076932;480.0808927;499.984045;467.6065194;604.8627233;462.5596775;629.8850044;559.078236;644.1651435;691.71951;631.6542965;565.7691351;1.116452378;482.5571523;586.0427454;0.823416306
gene-LOC117901662;0;0.00019396;379.9395365;1804.866325;1612.489459;2009.744394;2221.893372;2112.865181;2133.454745;1964.511409;2080.032811;1717.228392;1807.461767;1826.052187;1840.866438;1824.793464;1920.590871;0.950120867;2156.071099;1809.033393;1.191835987
gene-LOC117891158;0;0.00019412;-673.1233834;4300.370275;4129.663297;4097.892341;3977.379041;3245.798062;3294.120927;3903.173984;2922.941345;2723.636835;3947.227063;2215.120593;2480.149146;2880.832268;3183.250721;0.904996973;3505.76601;4175.975304;0.83950832
gene-LOC117901305;0;0.000195311;130.304262;878.2608457;969.9906813;1228.322321;1015.614167;1133.843599;1276.524047;1210.7594;1144.018046;1976.454809;1178.779413;1627.847528;2222.427845;1676.351595;1443.744085;1.161114087;1141.993938;1025.524616;1.113570479
gene-LOC117895461;0;0.000195444;-1843.309377;4544.395569;4456.194813;5341.895373;2056.295849;3414.280846;3550.887007;3296.243354;4438.393822;6803.227236;3966.312064;6612.32767;4163.705179;4914.114971;4845.954804;1.014065374;3007.154567;4780.828585;0.6290028
gene-LOC117901432;0;0.000195751;9065.941774;52114.36407;41025.80389;47100.49855;55051.30135;53677.70421;56257.8656;79288.71442;88019.06462;61456.60135;69279.67273;92081.6638;79451.79546;80271.044;76254.79346;1.052668827;54995.62372;46746.88884;1.17645527
gene-LOC117890455;0;0.000197524;-452.0394963;1357.102932;1402.164747;1287.560561;1041.441304;705.8062565;980.0949146;964.6784971;752.7737792;770.64143;1138.364119;584.5202228;653.7865046;792.2236155;829.3645688;0.955217579;909.1141582;1348.942747;0.673945696
gene-LOC117903028;0;0.000197676;-130.3743015;567.4739147;657.864967;654.2340875;530.2159226;452.6267219;511.4446306;580.0478423;418.9780376;519.6258044;648.8900008;339.5172409;489.7820401;492.7297606;506.2172281;0.973356364;498.0957584;626.5243231;0.79501424
gene-LOC117903747;0;0.000198271;-141.4892824;341.8656241;363.0262154;324.9391673;237.7615813;143.8934046;236.9345534;125.1083582;68.34393521;49.26474895;157.1705884;54.13923571;74.75033414;95.35338609;80.90568077;1.178574671;206.1965131;343.2770023;0.600670921
gene-LOC117903769;0;0.000198788;-732.2468641;5125.682236;5150.554479;4475.100543;4325.285764;4051.783271;4179.233267;4532.851588;3410.263318;3739.429039;4615.202064;3668.62143;3932.760117;4072.194537;3894.181315;1.045712618;4185.434101;4917.112419;0.851197561
gene-LOC117895217;0;0.000199136;110.5522539;1308.758298;1105.405222;1214.383912;1337.693753;1233.111834;1344.368743;965.7124505;1168.780341;1436.888511;857.702354;1159.864304;1266.292974;1094.619877;1190.460434;0.919492867;1305.05811;1209.515811;1.078992187
gene-LOC117903773;0;0.000199884;-470.3605504;5677.041273;5485.729477;5820.157042;5416.862098;4992.554708;5111.315012;4644.518552;3913.43316;3597.499644;4813.910594;3292.399622;3301.287145;3802.532454;4051.817119;0.938475835;5173.577272;5660.975931;0.913902008
gene-LOC117889788;0;0.000200037;-372.9304089;4774.60811;4178.643024;4761.709085;4537.220209;3680.210429;4329.535363;9858.745413;6883.918112;10980.17417;8040.398245;9156.871748;10653.59613;9283.622041;9240.945897;1.004618158;4182.322;4571.653406;0.914837943
gene-LOC117889944;0;0.000200759;-708.093096;2775.212187;2780.319824;2396.535253;2304.692134;1700.31004;1868.338549;2194.049058;1587.758379;1495.537022;2420.427062;1131.418265;1685.787386;1745.877571;1759.11482;0.992475051;1957.780241;2650.689088;0.738592938
gene-LOC117891814;0;0.000201001;-40.90281671;148.4870892;193.9981363;218.6587962;100.2700599;176.6792436;164.9147993;141.6516121;297.1475444;268.6101788;138.0855884;336.7643984;307.9267496;260.9255788;235.8031118;1.106540015;147.2880342;187.0480072;0.787434394
gene-LOC117896912;0;0.000201216;-54.77307551;173.8104688;215.1266462;154.1936531;139.0107648;122.9468963;121.0766881;203.6888145;97.06819784;170.0806809;238.0011768;121.1250697;166.2358177;175.1206881;156.9458978;1.115802901;127.6781164;181.0435894;0.70523412
gene-LOC117902801;0;0.000201525;-461.7453841;2242.270154;2820.65607;2630.003609;1905.890759;2076.436471;2341.163891;1649.15563;1917.592153;1943.611643;1654.781767;2115.100649;1911.154065;1893.678827;1836.786476;1.030973852;2107.830374;2564.309944;0.821987365
gene-LOC117898810;0;0.000202838;-468.6862477;2314.787104;2659.311086;2456.644643;2188.470019;1866.060671;1985.240178;1836.301191;1732.370184;1516.650486;1870.330002;1330.540539;1539.633748;1580.168096;1695.107287;0.93219356;2013.256956;2476.914278;0.812808491
gene-LOC117891769;0;0.000205478;-558.3813992;5176.328995;4789.449037;4827.916529;4882.088445;4164.712272;4047.718934;3596.089832;4124.407916;3510.699848;3689.01824;3271.294497;3492.067849;3484.126862;3743.732532;0.930655925;4364.839884;4931.23152;0.88514195
gene-LOC117899301;0;0.000206389;-1185.953014;3875.628136;3606.252484;4624.938443;3316.508192;2142.008149;3179.306826;1846.640724;3356.77676;1971.762928;1921.971767;1818.711274;1605.458669;1782.047237;2391.726804;0.745088124;2879.274389;4035.606354;0.713467602
gene-LOC117902018;0;0.000207936;-122.9148094;1705.874932;1445.382154;1732.718509;1592.167011;1285.933464;1617.835056;1805.28259;1479.794771;1191.737737;1570.583237;1214.00354;1210.509142;1331.69864;1492.271699;0.892396901;1498.645177;1627.991865;0.92054832
gene-LOC117891977;0;0.000208179;-228.3763708;1733.500437;1509.72807;1542.807682;1610.397931;1264.076238;1225.379584;1808.38445;1170.761325;1058.019132;1887.169708;1099.301769;923.7802488;1303.417242;1345.721636;0.968563786;1366.617918;1595.345396;0.856628239
gene-LOC117896557;0;0.000210649;811.5501678;5740.349721;5584.649319;5577.97718;6554.015731;6749.329248;5790.805736;6344.337898;6595.684994;6400.898453;6785.278832;6423.299152;6086.016011;6431.531332;6446.973782;0.997604698;6364.716905;5634.325407;1.129632466
gene-LOC117896437;6.2076E-16;0.000212935;8.630684297;2.302125415;3.841547253;0.871150583;12.91356832;9.107177504;9.39388097;4.135813493;1.980983629;1.172970213;4.490588241;6.423299152;1.115676629;4.009854674;2.429922445;1.650198623;10.47154226;2.338274417;4.478320504
gene-LOC117891554;0;0.000213158;672.1176797;3867.570697;3490.045679;3958.508247;4155.890133;4722.982253;4276.303371;3640.549827;4057.054473;3604.537465;3581.244122;3826.451066;3447.440784;3618.378657;3767.380588;0.960449461;4385.058586;3772.041541;1.162515984
gene-LOC117890002;0;0.000213569;-905.9329514;7084.790964;7870.369934;6993.596877;6647.449196;6384.13143;6176.99862;6601.792288;4769.218088;4616.810759;6670.768831;4774.346498;5433.345183;5626.153504;5329.273711;1.055707364;6402.859749;7316.252592;0.875155644
gene-LOC117903905;0;0.000214288;-248.4467749;668.767433;1251.384018;601.093902;492.994461;781.3958298;522.9260407;623.473884;996.4347656;1427.504749;606.2294125;1354.398507;1789.545313;1250.057744;1015.804466;1.230608631;599.1054438;840.4151175;0.712868476
gene-LOC117902034;0;0.000214553;-359.8479446;2879.958894;3228.820466;2882.637278;2704.25313;2592.813435;2603.148793;2604.528547;2156.300681;2467.929328;2972.769415;2191.262625;2822.661871;2662.231304;2409.586185;1.104850003;2633.405119;2997.138879;0.878639671
gene-LOC117903103;0;0.000215362;8825.473587;54493.61069;44826.05451;51301.18666;57242.80986;57372.48612;60009.1554;86977.1917;88594.54037;67646.36516;77067.47539;93936.16203;80921.14158;83974.92633;81072.69908;1.035797837;58208.15046;50206.95062;1.159364386
gene-LOC117903840;0;0.000216108;8444.854934;61919.11622;55806.15694;53080.07615;63985.21176;65527.05286;64050.61175;89898.10998;95118.90995;77708.10365;74420.27362;109697.1029;95175.02619;93097.46757;87575.04119;1.063059364;64520.95879;56935.11644;1.133236618
gene-LOC117896413;0;0.00021678;-1465.862199;8803.327586;7322.949451;9412.782045;8102.124686;5606.378471;7457.697726;8223.031177;6942.357129;6716.42744;8632.033245;5938.798873;5591.771264;6720.867794;7293.938582;0.921431915;7055.400294;8513.019694;0.828777631
gene-LOC117902221;0;0.000217779;3560.754206;24184.97854;20450.4768;23650.86717;26051.22502;25930.86651;25943.81171;26989.2849;35745.8591;27798.22108;23912.38238;36061.31905;32095.78526;30689.8289;30177.78836;1.016967464;25975.30108;22762.1075;1.141164151
gene-LOC117902043;0;0.000219246;-231.6830709;2006.302299;1696.043112;1779.76064;1753.966426;1369.719497;1655.41058;1412.380308;1269.810506;1307.861788;1379.733237;1079.114258;1393.48011;1284.109201;1330.017534;0.965482912;1593.032167;1827.368684;0.87176287
gene-LOC117893856;0;0.000223634;311.4650917;1896.951342;1650.904932;1735.331961;2216.57602;2091.918673;1822.412908;2013.107218;2056.261007;2008.125005;1966.877649;1982.046595;1766.116104;1905.01345;2025.831077;0.94036145;2043.635867;1761.062745;1.160456022
gene-LOC117892325;0;0.000224182;65.24498518;209.4934127;267.9479209;203.8492363;279.540773;290.5189624;291.2103101;347.4083334;268.4232818;512.5879831;349.1432357;444.1252557;516.5582792;436.6089235;376.1398661;1.16076216;287.0900151;227.0968566;1.264174324
gene-LOC117899490;0;0.000226538;74.30793347;545.6037233;517.6484923;570.6036316;600.8607375;614.7344815;617.9086149;590.3873761;691.3632867;442.2097703;624.1917654;541.3923571;437.3452386;534.309787;574.6534777;0.929794751;611.1679446;544.6186157;1.122194371
gene-LOC117894804;0;0.000227105;147.3247951;1412.353942;1426.174418;1465.27528;1488.098843;1674.809943;1531.202598;1521.979365;1865.096087;1605.796222;1401.063531;1871.015282;1582.02946;1618.036091;1664.290558;0.972207697;1564.703795;1434.601213;1.090689022
gene-LOC117900467;0;0.000228933;60.53255729;267.0465481;206.4831648;402.4715692;297.7716929;288.6975269;455.0813448;336.0348463;258.5183636;304.9722554;374.9641181;271.6137927;317.9678393;321.51525;299.8418218;1.072282873;347.1835215;292.0004274;1.188982923
gene-LOC117898204;0;0.000229333;166.0486272;439.7059542;437.9363868;392.0177622;584.9086825;708.5384098;441.5124056;469.4148314;560.6183671;389.4261108;473.7570594;515.6991605;440.6922684;476.7161628;473.1531031;1.007530458;578.3198326;423.2200344;1.366475558
