Gene;(Intercept);Selection;C_PT1_G9_C;C_PT2_G9_C;C_PT3_G9_C;W_PT1_G9_C;W_PT2_G9_C;W_PT3_G9_C;meanWPT9;meanPT9;WPT-PT;meanWPT9DIVmeanPT9;C_PT1_G23_C;C_PT2_G23_C;C_PT3_G23_C;W_PT1_G23_C;W_PT2_G23_C;W_PT3_G23_C;meanWPT23;meanPT23;WPT23-PT23;meanWPT23DIVmeanPT23
gene-LOC117890716;0;0.000422613;5640.750445;6300.164106;6489.234895;5607.359567;5988.511793;5962.277027;5852.716129;6143.383149;-830.9375234;0.952686164;7740.123276;7819.719954;8832.033824;7053.313557;7439.46655;7406.284377;7299.688161;8130.625685;-830.9375234;0.897801528
gene-LOC117902699;0;0.000428153;1285.184831;1125.662704;924.471904;1417.493861;1043.977514;1307.17053;1256.213968;1111.773147;110.7891023;1.129919329;1111.737015;1255.944214;1284.623253;1198.03861;1309.465349;1477.167829;1328.223929;1217.434827;110.7891023;1.091002081
gene-LOC117899984;0;0.000431957;1809.610557;2309.747198;2005.346921;2175.361865;2514.499239;2356.647664;2348.836256;2041.568225;329.0076999;1.150505884;2368.387014;2393.336684;2128.09294;2538.680533;2563.571187;2774.588016;2625.613246;2296.605546;329.0076999;1.143258254
gene-LOC117899348;0;0.000431989;893.5745598;998.3866616;898.5707515;848.5530651;1012.72576;802.1746018;887.817809;930.1773243;123.1968411;0.954460817;972.3550607;1022.362065;1060.561058;1139.118679;1203.004751;1082.745278;1141.622902;1018.426061;123.1968411;1.12096788
gene-LOC117902606;0;0.000437421;3292.0654;3238.236361;3225.689682;3247.388829;3407.285835;2735.914153;3130.196273;3251.997148;-252.8448724;0.962545823;3803.136176;3631.674202;3234.462269;3430.164717;3314.118399;3166.454915;3303.579343;3556.424216;-252.8448724;0.928904749
gene-LOC117895836;0;0.000444756;1575.230344;1561.739637;1791.164314;1442.324294;1802.466032;1726.961384;1657.25057;1642.711432;-207.2698678;1.008850695;2495.600702;2025.943657;2176.888707;2128.802748;1923.742996;2024.077718;2025.541154;2232.811022;-207.2698678;0.907170886
gene-LOC117897549;0;0.000446029;4182.710207;3586.680609;3570.37425;4100.26023;3414.887613;3367.678607;3627.608817;3779.921689;-1056.353537;0.959704755;6427.056772;5030.819532;5436.246775;4645.281568;4670.42641;4409.35449;4575.020823;5631.37436;-1056.353537;0.812416389
gene-LOC117894340;0;0.000446909;158.2066434;183.6113401;131.4981588;213.7576423;110.6481022;204.6999955;176.36858;157.7720474;38.84623421;1.117869629;150.4440139;187.8047422;152.3622928;191.2762999;252.311616;163.5618358;202.3832505;163.5370163;38.84623421;1.237537868
gene-LOC117902305;5.12E-223;0.000446952;68.36089529;114.7570875;96.63122272;65.85462719;105.5802502;67.54060766;79.65849502;93.24973518;-29.32312414;0.854249021;110.6205985;152.591353;92.61237408;75.99817271;128.8173229;63.03945754;89.28498439;118.6081085;-29.32312414;0.752773023
gene-LOC117899236;0;0.000447585;1317.412111;1367.695834;1532.152789;1252.317501;1391.125377;1221.965456;1288.469444;1405.753578;-114.3232106;0.916568497;1606.21109;1610.425664;1725.77682;1456.773962;1526.644968;1616.025013;1533.147981;1647.471192;-114.3232106;0.930606853
gene-LOC117897741;0;0.000448988;202.1529332;237.8601451;244.0685522;277.4531014;306.6050467;241.068015;275.0420544;228.0272102;-90.79001178;1.206180851;464.6065136;331.0058581;420.2410953;306.554427;288.5082191;348.4207856;314.4944772;405.284489;-90.79001178;0.775984489
gene-LOC117891399;0;0.00045326;661.1475158;973.3487516;773.0497818;662.8646081;1238.245175;998.5619071;966.5572299;802.5153497;132.3775569;1.204409648;456.8630717;579.8471416;492.9368298;527.7176487;674.9601879;724.1018772;642.2599046;509.8823477;132.3775569;1.25962373
gene-LOC117900340;0;0.000456461;2593.807684;2700.964542;2363.978263;2963.458223;2504.363535;2998.80298;2822.208246;2552.91683;-275.6756927;1.105483819;3637.205278;3405.134732;4089.881939;3439.557749;3263.017312;3602.61981;3435.064957;3710.74065;-275.6756927;0.925708715
gene-LOC117894988;0;0.000458449;1774.453525;2113.616903;1801.126296;2023.140514;1865.814182;1773.720266;1887.558321;1896.398908;-306.2402013;0.995338224;2757.77152;2639.830408;2949.654323;2536.118797;2536.956037;2355.460812;2476.178549;2782.41875;-306.2402013;0.889937415
gene-LOC117902108;0;0.000458896;1773.476941;1866.367542;2111.940125;2047.970947;1912.269492;1908.801481;1956.347307;1917.261536;-200.1875914;1.020386249;2800.913554;2569.403629;2980.525114;2682.137758;2435.81847;2632.323295;2583.426508;2783.614099;-200.1875914;0.928083569
gene-LOC117890101;0;0.000460883;1582.066434;1852.805341;2184.662592;1711.140723;2235.767379;1783.072042;1909.993381;1873.178122;213.6174693;1.019653902;2045.374866;2361.644633;1998.634782;2191.138328;2500.759434;2354.608928;2348.835563;2135.218094;213.6174693;1.100044801
gene-LOC117895743;0;0.000463788;2129.93018;2073.973546;1805.111088;2505.714585;1990.821198;2141.556806;2212.69753;2003.004938;-139.6482918;1.104689004;2484.538642;2414.464717;2468.667477;2254.32782;2347.456174;2346.941967;2316.241987;2455.890279;-139.6482918;0.943137406
gene-LOC117899992;0;0.000464108;20788.54826;23555.45709;18080.99683;19595.53013;18686.01501;20999.93355;19760.4929;20808.33406;1992.597101;0.949643198;13723.59145;17813.2798;13523.39828;16708.49714;18611.44165;15718.12204;17012.68694;15020.08984;1992.597101;1.132662129
gene-LOC117901601;0;0.000465736;230.4738755;300.4549201;289.8936682;263.4185087;251.7033165;308.6086227;274.576816;273.6074879;42.63393688;1.003542769;183.6301935;203.0638775;215.0997075;227.9945181;251.24701;250.454061;243.2318631;200.5979262;42.63393688;1.212534285
gene-LOC117890600;0;0.000468706;359.3829924;415.2120077;263.9925157;401.6052674;243.2568965;341.8593834;328.9071825;346.1958386;97.7183994;0.950061052;299.7818219;260.5790798;250.9496588;309.9700752;424.7777838;369.7178996;368.1552529;270.4368535;97.7183994;1.361335366
gene-LOC117900321;0;0.000469084;136.7217906;132.4922738;169.3536893;124.152166;127.5409423;175.6055799;142.4328961;146.1892512;-40.81223137;0.974304847;171.4619277;252.3626223;247.9621628;151.1424334;206.5335591;191.6740263;183.1166729;223.9289043;-40.81223137;0.817744692
gene-LOC117902967;0;0.000470441;810.5649013;1026.55431;775.0421781;888.497675;937.552622;832.3081036;886.1194669;870.7204633;-65.97644246;1.017685359;734.5207739;454.2527202;509.8659734;627.6253589;413.0671181;460.0176631;500.2367134;566.2131559;-65.97644246;0.88347773
gene-LOC117890978;4.97E-08;0.000471984;6.836089529;8.345970003;3.984792689;2.159168105;8.446420018;9.351776445;6.652454856;6.38895074;8.177889354;1.041243723;1.106205985;7.042677833;0.995831979;13.66259285;14.90448364;5.111307368;11.22612795;3.048238599;8.177889354;3.682824552
gene-LOC117899979;0;0.000472591;2077.194632;2844.932525;2897.940483;2196.953546;2808.434656;2443.930911;2483.106371;2606.689214;-641.9761038;0.952590112;4558.674864;4318.335291;4967.209913;4234.54987;3818.741631;3865.000255;3972.763919;4614.740023;-641.9761038;0.860885749
gene-LOC117899640;0;0.000474962;1095.727493;1034.90028;970.2970199;1039.639442;1035.531094;712.8131824;929.3279063;1033.641598;-358.0442135;0.899081372;1699.132393;1511.828175;1566.443703;1435.426161;1266.88111;1000.96436;1234.423877;1592.46809;-358.0442135;0.775163964
gene-LOC117896796;0;0.000478172;6631.983427;6093.601349;5401.386491;7487.994986;5514.66763;6370.637932;6457.766849;6042.323755;715.9694297;1.068755517;6560.907696;6749.232923;7267.581785;7746.690144;7087.081973;7891.858577;7575.210231;6859.240801;715.9694297;1.104380273
gene-LOC117890468;0;0.00048777;1869.182194;1780.821349;1839.978024;1726.2549;1854.833836;1459.916212;1680.334982;1829.993856;-259.5736648;0.91821892;2731.222577;2301.781872;2497.546604;2375.583331;2230.349517;2145.89721;2250.610019;2510.183684;-259.5736648;0.896591765
gene-LOC117893678;0;0.000489339;188.4807541;175.2653701;150.425924;211.5984742;186.6658824;181.8400976;193.3681514;171.3906827;38.42180817;1.128230242;175.8867516;152.591353;158.3372847;203.2310686;192.6936814;206.1560639;200.6936046;162.2717964;38.42180817;1.236774406
gene-LOC117896581;0;0.000490693;1978.559626;2293.055258;1980.441967;2096.552229;1761.923216;2428.344617;2095.606687;2084.018951;114.0840884;1.005560284;1427.00572;1737.193865;1482.793817;1517.401718;1865.189667;1606.654283;1663.081889;1548.997801;114.0840884;1.073650258
gene-LOC117902565;0;0.000500604;6915.19285;7257.864164;6209.303208;8092.562056;7961.595509;6469.351128;7507.836231;6794.120074;1194.966726;1.105049094;6858.477106;7793.896802;7886.989276;9044.636465;8254.954727;8824.672171;8708.087788;7513.121061;1194.966726;1.159050642
gene-LOC117894989;0;0.000508616;420.9077981;292.1089501;321.7720097;380.0135864;380.0889008;293.0223286;351.0416053;344.929586;-58.60160276;1.017719615;542.0409326;421.3868903;401.3202877;455.9890363;393.9042106;339.0500554;396.3144341;454.9160369;-58.60160276;0.871181497
gene-LOC117893799;0.968755205;0.000510252;3.906336874;1.04324625;0.996198172;0;0.844642002;1.039086272;0.627909425;1.981927099;-7.317180942;0.316817619;23.23032568;2.347559278;0;2.561736159;1.064605975;0;1.208780711;8.525961653;-7.317180942;0.141776466
gene-LOC117892066;0;0.000514185;959.9822867;1028.640803;779.0269708;1120.608246;742.4403196;1100.392362;987.8136425;922.5500201;85.66007273;1.070742638;735.6269799;961.3255242;908.1987651;825.7329552;1042.249249;994.1492831;954.0438291;868.3837564;85.66007273;1.098643108
gene-LOC117894346;0;0.000520209;1505.892865;1566.955868;1218.350365;1556.760203;1252.604089;1385.102;1398.155431;1430.399699;219.2642708;0.977457861;1079.657041;1197.255232;991.8486514;1137.410855;1505.352848;1283.790034;1308.851246;1089.586975;219.2642708;1.201236134
gene-LOC117893575;0;0.000526052;4093.841043;3050.452036;4498.830946;3456.828135;4301.761715;3407.163885;3721.917912;3881.041342;214.9009144;0.958999811;5073.060647;4473.274203;5172.351301;5427.465008;4674.684834;5261.239051;5121.129631;4906.228717;214.9009144;1.04380165
gene-LOC117900313;0;0.000526091;12598.913;12634.75534;14756.68353;12293.2236;14677.34407;11526.58401;12832.38389;13330.11729;904.2561509;0.962660989;13692.61768;12541.83544;12862.16584;15249.16144;12897.70138;13662.5246;13936.46247;13032.20632;904.2561509;1.069386267
gene-LOC117901639;0;0.000526495;5215.93631;5165.112186;5561.774396;5511.276587;5689.508524;4530.416145;5243.733752;5314.274298;-622.6002489;0.986726213;7544.324817;7614.308517;8102.088984;7402.563587;6961.458468;7028.899516;7130.973857;7753.574106;-622.6002489;0.919701516
gene-LOC117895332;0;0.00052715;1885.784126;1949.827242;1863.886781;2057.687204;1884.396306;1718.648693;1886.910734;1899.832716;-199.8019483;0.993198358;2802.01976;2417.986056;2936.708507;2661.643869;2310.194965;2585.469644;2519.102826;2718.904774;-199.8019483;0.926513812
gene-LOC117891780;0;0.000529892;955.0993656;847.1159553;969.3008217;832.3593043;1021.17218;821.9172409;891.8162418;923.8387142;-131.7522712;0.965337594;1172.578344;1235.98996;1218.898343;1078.490923;1156.162088;997.5568214;1077.403278;1209.155549;-131.7522712;0.891037781
gene-LOC117903754;0;0.000537281;1724.64773;1921.659593;1912.700491;2114.905158;1927.473048;1810.088285;1950.822164;1853.002605;-177.0561734;1.052789758;1904.886706;2172.666111;2585.179818;1862.382187;1975.908689;2293.273239;2043.854705;2220.910879;-177.0561734;0.920277677
gene-LOC117892240;0;0.000539578;1542.026481;1942.524518;2234.472501;1620.455662;1819.358872;2048.039042;1829.284525;1906.341167;-436.7274476;0.959578777;2563.079267;2835.851607;3400.766209;2449.019768;2267.610726;2772.884247;2496.504914;2933.232361;-436.7274476;0.851110518
gene-LOC117896849;0;0.000540221;90656.31299;94077.86037;116017.2392;89006.30719;125442.8515;92744.68427;102397.9477;100250.4708;12478.16355;1.021421115;82156.81229;92529.04893;91487.08394;106804.7578;98563.35034;98239.32762;101202.4786;88724.31505;12478.16355;1.140639728
gene-LOC117895433;0;0.00054542;7579.270119;7476.945877;6578.89273;8911.966351;7991.157979;7720.410999;8207.84511;7211.702909;-474.5075205;1.138128569;10846.34968;9821.014238;11626.33836;10110.31871;9675.139097;11084.72191;10290.05991;10764.56743;-474.5075205;0.955919499
gene-LOC117896340;5.89E-216;0.000548378;29.29752655;50.07582002;47.81751227;19.43251294;55.74637212;41.56345087;38.91411198;42.39695295;-20.2430678;0.917851621;37.61100349;61.03654122;57.7582548;24.76344953;26.61514936;44.29799719;31.8921987;52.1352665;-20.2430678;0.611720258
gene-LOC117894979;0;0.000558201;265.6309074;420.4282389;209.2016162;426.4357006;255.0818845;439.5334929;373.6836927;298.4202542;47.7931624;1.252206201;186.9488114;314.5729432;287.795442;253.6118797;341.7385178;337.3462863;310.8988946;263.1057322;47.7931624;1.181650023
gene-LOC117896733;0;0.000558727;1405.30469;1794.383551;1404.639423;1894.670012;1409.707501;1759.173058;1687.85019;1534.775888;-259.5646242;1.099737234;1881.65638;2139.800282;2249.584441;1809.43964;1825.799246;1857.108344;1830.78241;2090.347034;-259.5646242;0.875827018
gene-LOC117892290;0;0.00055967;1925.824079;1980.081383;1858.90579;2233.659404;1991.66584;2060.508077;2095.277774;1921.603751;-209.4832945;1.090379727;2705.779839;2798.290659;2961.604306;2632.610859;2615.736879;2588.877182;2612.408307;2821.891601;-209.4832945;0.925764939
gene-LOC117898057;0;0.000562747;1224.63661;787.6509191;786.000358;1082.822804;802.4099017;1028.695409;971.3093717;932.762629;75.32603399;1.041325351;579.6519361;886.2036273;565.6325642;627.6253589;1024.150948;605.6899231;752.4887432;677.1627092;75.32603399;1.111237717
gene-LOC117898676;0;0.000565358;19182.06722;21313.5209;21836.66394;20555.28035;24176.18802;19183.61075;21305.02637;20777.41735;-2377.315627;1.025393388;32679.5372;30370.37437;34302.42836;31698.06932;28213.12293;30309.20081;30073.46435;32450.77998;-2377.315627;0.926740879
gene-LOC117895515;0;0.000567929;983.4203079;904.4944991;1168.540456;915.4872763;1002.590056;820.8781547;912.9851624;1018.818421;-96.93694002;0.896121569;1259.968617;1227.773502;1211.927519;1199.746434;1066.735187;1142.377197;1136.286273;1233.223213;-96.93694002;0.921395463
gene-LOC117895252;0;0.000569153;970.7247131;914.9269616;711.2854951;1157.314104;799.0313337;947.6466798;967.9973725;865.6457233;165.2180386;1.118237342;845.1413724;931.9810332;883.3029656;935.88761;1045.443067;1174.74881;1052.026496;886.8084571;165.2180386;1.186306341
gene-LOC117903295;2.62E-82;0.000571455;217.7782807;39.64335752;64.7528812;178.1313686;61.65886613;60.26700376;100.0190795;107.3915065;-52.60089445;0.93135;157.0812499;99.7712693;73.69156647;101.6155343;27.67975534;43.44611263;57.58046742;110.1813619;-52.60089445;0.522597166
gene-LOC117895048;0;0.000576253;373.0551714;253.5088389;283.9164791;334.6710562;266.9068726;304.4522776;302.0100688;303.4934965;43.58899232;0.99511216;216.816373;205.4114368;157.3414527;236.5336387;248.0531921;225.7494088;236.7787465;193.1897542;43.58899232;1.225627868
gene-LOC117902137;0;0.000579604;108107.873;85214.44023;96633.21512;83348.20717;96244.42218;106384.7698;95325.7997;96651.84277;-3883.212543;0.986280209;61766.11737;69214.26396;64194.31688;55478.66608;66963.7158;61082.67871;61175.02019;65058.23274;-3883.212543;0.940311743
gene-LOC117900795;0;0.000584854;18332.43895;16845.29721;11509.07749;19854.6303;11945.77183;16569.26969;16123.22394;15562.27121;3636.109588;1.036045685;12264.50575;15723.95204;12683.91192;18240.41536;16921.91197;16418.37115;17193.56616;13557.45657;3636.109588;1.26819998
gene-LOC117894585;0;0.000585068;902.3638178;829.3807691;811.9015105;1132.483671;1164.76132;776.197445;1024.480812;847.8820324;-100.9696333;1.208282253;1315.278916;1083.398607;953.0112042;1129.725646;1030.538583;888.5155975;1016.259942;1117.229576;-100.9696333;0.909624991
gene-LOC117897675;0;0.000585594;3195.383563;3014.981664;3412.974939;3378.018499;2981.586266;2985.294859;3114.966541;3207.780055;-338.0283763;0.971066123;4795.402944;3942.725807;4761.072693;4284.07677;3858.132052;4342.907494;4161.705438;4499.733815;-338.0283763;0.924878139
gene-LOC117891430;0;0.000586177;702.164053;589.4341315;484.1523118;561.3837072;556.6190792;568.3801906;562.127659;591.9168321;-164.5983431;0.949673381;738.9455979;808.7341711;773.7614479;490.1455184;729.2550926;608.2455768;609.2153959;773.813739;-164.5983431;0.787289454
gene-LOC117897614;1.42E-187;0.000588764;40.03995295;57.37854377;42.83652141;36.70585778;69.26064415;51.95431359;52.64027184;46.75167271;21.55534975;1.125954833;37.61100349;62.21032086;42.82077511;45.25733881;86.23308394;75.81772596;69.10271624;47.54736648;21.55534975;1.453344766
gene-LOC117901929;0;0.000589516;3109.444151;2926.305732;3102.161109;2662.254273;3217.241385;2834.627349;2904.707669;3045.970331;326.8991735;0.9536231;2128.340315;2649.220645;2436.800853;2603.577849;3046.902299;2544.579185;2731.686444;2404.787271;326.8991735;1.135936836
gene-LOC117891941;0;0.000591131;1181.666904;1260.241471;1485.331475;1380.788003;1402.105723;1188.714695;1323.869474;1309.07995;-285.5329272;1.011297647;1918.161178;1883.91632;2223.69281;1756.497093;1709.757195;1702.917238;1723.057175;2008.590103;-285.5329272;0.857844103
gene-LOC117892942;0;0.00059227;625.0138998;904.4944991;879.6429862;756.7884206;1024.550748;835.4253625;872.2548438;803.0504617;-123.3063703;1.086176878;1194.702464;1346.325246;1443.95637;1147.657799;1233.878325;1233.528845;1205.021656;1328.328026;-123.3063703;0.907171747
gene-LOC117889908;0;0.000595151;404.3058664;477.8067827;606.684687;526.8370175;572.6672772;492.5268928;530.6770625;496.2657787;84.46696336;1.069340433;545.3595505;508.2465836;643.3074586;657.5122808;620.6652832;672.1369189;650.1048276;565.6378643;84.46696336;1.149330462
gene-LOC117899321;0;0.000599938;1384.796422;1569.042361;1215.36177;1553.521451;1651.275114;1517.065957;1573.954174;1389.733518;-128.9212009;1.13255826;2200.243704;2096.370435;2208.75533;2054.512399;1964.198023;2099.895444;2039.535289;2168.45649;-128.9212009;0.94054702
gene-LOC117898032;0;0.000601809;554.699836;512.233909;679.4071536;564.6224593;641.9279214;474.8624262;560.4709356;582.1136329;-78.13616129;0.962820494;779.8752193;778.2159005;891.2696215;722.4095968;733.5135165;759.0291442;738.3174191;816.4535804;-78.13616129;0.904298097
gene-LOC117894822;0;0.00060394;440.4394825;571.6989452;537.9470131;493.3699119;564.2208572;508.1131869;521.9013187;516.6951469;-78.24974685;1.010075906;778.7690133;820.4719675;858.4071662;752.2965186;751.611818;718.9905698;740.9663022;819.216049;-78.24974685;0.904482161
gene-LOC117893452;0;0.000605759;1549.839155;1935.221795;1899.749915;1448.801798;2149.613895;1614.740066;1737.718586;1794.936955;-145.8507544;0.968122352;2575.247533;2821.766252;2569.246507;2495.131019;2706.228387;2327.348622;2509.569343;2655.420097;-145.8507544;0.94507432
